Rados≈Çaw,Murawski,71,77,75,75,71,58,55,62,42,37,9,9,16,14,6,58,63,82,63,49,62,47,51,55,71,62,65,71,67,88,61,68,42
Takafumi,Akahoshi,63,47,72,71,67,65,66,65,60,65,12,10,7,12,9,41,54,54,66,58,32,54,67,69,67,56,31,64,39,57,46,76,58
Hadi,Sacko,90,66,82,52,69,58,55,74,67,45,8,8,6,15,10,49,26,63,45,54,25,61,61,65,57,71,19,91,25,62,76,50,62
Thomas,Mei√üner,50,70,42,56,54,32,30,44,31,31,8,9,12,13,9,68,66,69,51,38,66,39,20,63,57,59,62,53,69,64,80,35,38
Muamer,Tankovi?,77,50,72,75,72,50,65,76,68,56,7,12,9,10,11,59,25,52,49,62,31,70,71,57,66,65,24,74,20,73,67,72,57
Vanailson,de Souza Alves,49,28,31,44,24,17,12,18,17,12,67,64,63,69,72,19,20,55,27,14,17,19,14,59,24,20,15,50,18,28,69,58,17
Bader,Al Nakhli,67,77,76,58,60,61,23,56,39,31,16,13,16,12,13,57,61,78,46,43,68,39,35,66,51,40,70,79,71,86,77,47,43
Hamdan,Al Hamdan,64,60,66,60,69,73,47,66,63,68,16,12,15,9,8,61,55,61,71,62,32,70,69,66,68,63,35,59,38,70,72,61,59
Alberto,Masi,72,58,59,49,55,12,14,36,11,15,12,11,7,7,8,60,68,80,44,13,69,23,12,60,44,33,69,72,71,66,83,23,15
Miguel,Herrera,62,69,53,56,52,31,35,45,28,34,13,10,14,10,12,72,64,61,51,38,67,52,28,67,58,52,70,64,68,56,73,40,26
Jonathan,Buatu Mananga,65,75,51,47,59,50,35,57,37,41,14,6,8,8,9,66,64,67,52,44,63,42,54,65,54,64,64,67,65,68,86,52,42
Brendan,Galloway,79,62,74,63,68,54,36,49,30,34,6,14,9,8,8,61,60,64,55,40,64,44,43,63,69,51,70,82,70,70,66,49,32
Levent,AyÁiÁek,77,55,79,93,73,70,66,74,52,71,7,9,13,14,15,40,48,63,58,55,33,47,64,60,64,62,33,76,32,63,53,63,54
Christoph,Martschinko,78,68,80,80,68,63,73,67,55,61,12,8,8,10,15,53,60,71,54,53,65,54,55,67,57,64,66,77,67,79,72,49,56
Lukas,Raeder,26,23,30,29,22,11,12,20,9,13,72,64,70,61,74,17,8,55,25,8,7,12,7,63,32,19,10,36,11,37,77,52,10
Shaun,Wright-Phillips,77,40,75,83,67,69,64,68,61,70,14,9,14,11,12,36,39,75,57,74,29,64,66,70,65,73,33,76,27,55,33,68,70
Ferdinando,Coppola,34,23,50,42,22,10,14,10,11,10,72,62,58,75,66,15,20,59,26,16,10,21,10,60,26,23,16,35,14,26,60,25,13
Patrick,Mtiliga,70,73,74,81,65,69,56,58,51,46,16,6,6,9,9,59,69,80,58,53,72,55,57,59,71,68,71,74,68,54,62,59,52
Romeo,Castelen,73,50,77,74,68,69,65,72,60,52,11,7,9,16,16,37,31,61,55,55,23,61,67,61,63,63,15,78,20,48,52,67,65
Christian,Tiffert,72,69,73,74,71,70,77,68,60,72,16,12,15,15,15,51,57,54,67,68,56,58,66,67,68,75,61,66,64,71,68,68,62
Kevin,Begois,43,39,61,31,33,12,13,16,13,24,64,71,65,71,65,14,27,70,30,13,14,14,12,63,17,35,17,49,14,31,72,26,14
Morten,Nordstrand,73,74,84,82,64,49,66,65,64,58,13,11,10,13,8,68,42,79,45,62,19,64,68,75,66,64,25,75,28,66,63,70,64
Morten,Morisbak Skj√∏nsberg,32,78,58,66,49,51,59,40,28,36,11,9,10,10,14,63,68,76,47,55,69,36,35,68,52,70,62,34,68,74,80,44,39
Paul,Konchesky,52,83,63,69,61,70,63,59,36,68,16,14,14,10,14,64,67,76,68,62,72,49,58,68,63,71,77,53,73,61,70,59,47
Tommy,Bechmann,69,73,61,69,66,55,60,65,68,50,7,11,16,9,14,64,43,66,53,67,20,54,64,71,59,72,21,76,25,52,71,61,68
Eldin,Jakupovi?,46,45,38,45,22,11,11,11,12,14,69,69,65,66,71,12,24,66,34,11,13,22,11,59,39,25,11,47,12,31,62,47,22
Bj√∏rn Helge,Riise,74,84,77,82,66,63,56,66,59,63,6,10,14,12,6,57,64,60,66,66,66,59,63,67,67,82,61,53,62,83,70,65,67
Stefan,Kulovits,67,87,77,76,63,48,55,59,51,40,13,16,8,12,16,58,67,77,53,65,73,47,37,74,62,61,73,54,67,90,64,51,43
Mark,Hudson,33,63,30,59,58,27,26,38,31,33,13,6,9,10,9,71,72,72,43,39,64,37,32,62,58,59,70,33,72,70,71,42,37
Stephen,Warnock,63,77,60,54,60,68,45,65,56,60,14,15,11,14,11,63,70,68,58,43,72,63,41,71,64,65,73,53,69,67,71,45,36
Goran,äukalo,34,74,32,39,62,57,58,59,53,64,6,11,10,16,16,78,64,71,65,66,66,61,53,69,67,76,67,35,70,68,86,63,55
Daniel,Braaten,75,67,73,63,71,67,69,70,61,58,9,15,7,8,16,62,46,70,63,63,43,49,68,59,67,77,55,76,51,62,83,68,68
Cyrille,Merville,46,30,56,39,21,19,16,14,12,15,68,68,66,66,68,10,17,58,29,16,9,15,14,64,30,17,12,50,11,44,61,17,13
Jose Eduardo,Albacar Gallego,62,84,50,73,71,86,84,61,55,86,16,15,15,7,9,52,67,59,79,67,63,78,56,67,66,87,62,66,74,52,76,60,53
Alberto,Cifuentes MartÌnez,47,28,31,42,28,11,21,17,10,12,58,76,60,78,59,22,22,60,32,16,12,27,14,60,20,41,12,46,13,39,68,38,20
Luke,McCormick,33,25,46,50,22,11,14,18,11,18,65,63,70,67,64,14,18,71,21,19,13,11,11,80,27,24,13,42,14,28,63,52,11
Armando,Lozano S·nchez,42,83,27,57,50,34,31,34,39,42,15,16,6,10,10,65,64,67,46,30,66,50,40,51,59,59,58,39,71,45,90,46,34
Christofer,Heimeroth,30,22,27,30,18,7,12,11,12,13,64,66,57,70,73,12,13,67,18,8,15,20,6,66,23,20,10,32,14,36,80,12,9
David,Martin,42,28,59,40,30,18,13,16,15,19,68,62,67,67,72,18,15,60,27,14,15,15,13,66,33,23,12,36,12,38,71,44,14
SÈbastien,Roudet,65,67,76,73,74,72,77,68,58,73,14,15,7,6,13,45,53,32,70,69,41,70,63,63,70,64,48,68,55,58,62,70,72
÷zg¸r,√áek,76,68,78,82,70,69,59,70,61,67,9,15,11,9,9,58,61,70,66,67,63,52,63,70,61,64,66,78,62,78,59,63,56
Orhan,≈ûam,65,68,73,66,63,61,61,62,34,41,14,7,13,9,11,68,64,65,60,41,70,35,36,67,63,49,67,69,74,68,72,38,22
Ufuk,Ceylan,56,36,51,41,23,15,11,13,12,11,70,64,63,66,71,15,26,74,39,14,14,18,13,65,29,23,15,60,14,29,61,44,15
Jong Min,Lee,71,47,78,83,64,65,63,63,53,65,14,14,13,12,8,63,67,92,58,57,64,61,35,64,61,63,63,87,62,85,74,57,56
Young Min,Hyun,72,58,74,61,67,65,60,62,53,63,7,16,11,10,8,61,65,64,58,48,66,57,57,62,65,69,65,67,68,77,78,55,61
Byung Kuk,Cho,46,65,38,72,56,65,39,51,43,22,12,15,15,13,14,70,59,92,50,58,73,27,22,62,55,59,66,37,68,70,83,52,36
Cristian,Raimondi,63,81,62,63,67,77,53,57,41,65,8,11,13,14,9,65,68,68,64,60,65,63,54,65,64,74,71,55,71,67,69,50,42
Johannes,Wurtz,67,54,74,73,70,56,49,69,67,42,9,12,8,15,13,64,56,59,54,63,57,67,66,68,64,70,62,66,63,66,72,65,58
Dion,Malone,41,81,54,44,64,71,42,62,30,37,11,11,9,12,8,63,62,72,59,56,66,33,57,67,69,68,72,68,72,74,82,57,30
Thomas,Murg,83,42,81,80,73,67,70,74,65,71,14,12,12,14,6,34,38,84,59,66,36,59,56,50,64,61,38,80,44,50,58,66,64
Bruno,Godeau,53,65,55,57,61,62,32,43,29,38,14,11,7,9,10,68,66,64,53,32,67,35,28,65,63,56,66,53,70,70,69,46,27
Rui Tiago,Dantas da Silva,31,19,35,24,24,13,19,18,20,20,70,64,63,67,72,14,27,48,26,14,15,10,20,58,25,19,19,30,10,27,65,47,15
Nikos,Marinakis,77,64,64,69,65,66,57,61,43,48,9,7,6,11,6,49,61,66,67,58,67,39,65,58,66,55,67,78,67,77,53,40,33
F·bio Alexandre,Silva Nunes,75,59,76,75,70,68,66,68,58,57,14,11,10,11,11,43,68,71,62,54,59,58,65,73,67,67,64,73,69,69,59,65,64
Farid,Boulaya,72,69,76,70,67,70,63,75,62,64,6,15,10,12,9,42,26,61,53,67,42,48,62,53,65,81,39,75,32,61,43,72,54
Khalid,Bouta√Øb,67,61,61,57,73,41,42,61,74,29,13,12,10,10,7,73,27,67,52,66,26,65,57,57,55,74,31,62,34,62,79,52,69
Ilya,Kutepov,51,68,48,55,47,34,37,38,33,55,12,8,12,16,11,78,65,34,48,55,67,36,30,67,70,74,69,34,66,67,82,44,43
Edgar Miguel,IÈ,77,65,71,64,53,58,49,46,32,66,7,9,7,10,12,59,62,90,54,55,70,49,35,58,61,67,69,80,72,68,73,33,38
Vladimir,Khozin,69,65,52,57,57,73,54,54,31,60,9,10,15,14,14,56,54,62,61,71,70,42,49,63,65,76,74,77,70,74,72,41,39
AndrÈ,Ibsen R√∏mer,73,79,70,56,67,66,57,62,36,43,6,11,8,9,12,55,62,62,64,34,61,31,64,60,65,67,68,75,68,79,72,61,37
Callum,Paterson,80,90,67,60,63,66,48,62,59,32,7,10,12,16,11,76,59,92,58,50,61,46,63,56,60,72,63,84,65,88,90,53,49
Melker,Hallberg,63,65,73,71,67,59,65,63,51,65,15,8,8,8,6,55,63,56,69,76,47,41,59,69,69,77,55,71,57,79,62,69,72
Georgiy,Zhukov,74,53,76,84,69,67,55,72,58,50,10,15,13,12,14,49,64,71,70,52,54,45,53,60,76,58,44,73,43,75,52,66,49
Aljaz,Struna,66,66,62,49,56,59,42,51,24,41,12,11,6,6,6,74,60,74,55,48,73,48,34,60,59,56,73,68,72,78,83,33,25
Marco,Fossati,68,65,82,72,72,51,65,66,56,68,9,15,15,12,14,52,50,58,68,66,50,65,65,65,70,70,51,69,51,76,62,69,55
Frank,Bagnack,69,62,67,64,60,50,38,41,27,36,8,16,14,9,11,59,66,77,41,35,66,47,26,57,55,53,67,76,74,60,76,35,34
Luis,Valcarce Vidal,80,62,74,81,66,71,63,64,51,58,10,15,10,7,7,52,64,75,63,56,58,59,59,65,65,57,63,80,60,88,62,54,48
Dario,Del Fabro,68,65,61,64,56,25,22,44,23,21,3,3,3,3,3,69,69,88,47,40,68,36,22,52,51,58,67,67,70,58,67,32,34
Callum,McGregor,68,59,66,72,68,58,59,70,63,45,15,10,8,8,13,42,23,53,62,68,40,58,64,61,70,64,44,65,41,66,56,65,48
Bradley,Dack,83,80,72,76,66,67,75,65,66,66,10,7,15,16,9,57,63,70,66,64,49,63,69,60,68,68,45,74,55,73,64,65,60
Biagio,Meccariello,68,64,57,50,46,12,18,26,13,17,9,5,12,14,11,62,66,80,44,18,70,23,21,52,44,26,66,70,70,61,87,20,16
Daniel,Pinillos Gonz·lez,72,65,69,65,61,69,57,56,33,40,7,16,11,13,7,49,63,66,47,38,63,47,47,60,57,39,77,75,70,69,57,44,34
MartÌn,PÈrez Guedes,84,39,71,69,65,64,53,68,64,62,11,10,8,15,15,64,27,70,64,53,31,62,58,55,65,69,28,81,30,90,65,61,50
Lucas,DomÌnguez,44,68,57,52,54,44,29,56,29,23,13,9,6,6,12,69,71,78,60,32,66,38,24,62,63,39,65,54,67,58,72,30,31
Denis,Terentyev,73,56,59,74,58,67,51,54,34,48,11,8,6,7,15,58,62,34,59,32,66,66,49,66,63,66,68,74,70,73,58,59,47
Andrea,Schiavone,72,68,71,69,73,61,56,69,34,66,9,8,8,14,6,46,56,73,73,61,41,56,56,66,73,61,55,70,55,77,67,66,51
Stole,Dimitrievski,45,17,41,44,19,11,17,18,20,17,63,74,75,69,65,14,21,61,27,17,20,21,15,59,23,20,17,47,19,40,72,51,15
HÈctor,QuiÒones,74,58,75,69,70,72,56,71,52,37,9,10,15,11,7,58,67,71,54,59,63,49,67,69,66,68,61,77,62,72,55,52,40
John,Swift,71,57,76,74,70,68,65,72,63,64,14,7,10,7,9,49,49,60,66,66,50,50,64,65,69,65,56,69,55,75,62,68,50
Josip,Radoöevi?,60,73,59,71,61,38,52,49,40,56,13,6,9,10,12,60,71,64,63,43,65,45,52,62,68,70,59,65,72,67,74,60,48
Tom,Sch¸tz,66,72,62,64,61,53,37,58,44,44,8,14,12,8,10,62,70,71,61,49,68,46,49,66,65,62,60,65,73,75,62,64,39
Rico,Benatelli,75,63,73,78,72,64,62,64,54,56,7,12,14,8,7,45,66,64,66,68,64,53,62,67,69,71,58,53,55,78,72,68,48
JÈrÈmie,Bela,89,43,90,77,72,64,57,73,59,50,8,15,11,11,15,42,34,73,50,47,33,51,59,64,62,58,29,86,27,64,44,50,50
Osayamen,Osawe,83,46,70,67,62,37,43,67,67,32,6,15,8,9,10,62,16,82,33,57,21,65,66,63,61,68,16,90,24,66,73,52,60
Julian,Green,78,31,78,78,67,65,52,72,66,49,14,9,8,10,12,46,16,64,58,60,21,58,65,65,65,63,24,75,25,54,49,59,68
Richairo,≈Ωivkovi?,77,44,77,64,68,42,48,65,65,41,7,7,7,13,9,64,15,74,60,67,16,63,63,64,61,75,13,81,12,63,67,61,71
Besar,Halimi,79,56,90,92,72,62,68,76,59,65,8,8,9,9,9,33,30,65,58,68,34,52,58,58,64,63,32,69,41,68,33,63,61
Vitaliy,Lystsov,49,66,48,45,67,29,34,55,26,35,9,6,11,7,7,68,65,62,53,27,65,47,33,68,64,49,63,53,69,67,79,40,44
Mario,Osuna,68,56,64,63,66,59,63,65,52,58,14,6,10,15,12,63,69,81,64,70,66,71,41,66,68,76,63,68,73,75,65,58,56
Hachim,Mastour,75,20,77,77,75,51,62,76,61,54,7,14,12,14,12,36,15,43,58,65,11,58,55,67,65,59,14,67,15,52,38,64,61
Omar,V·squez,73,30,82,88,66,62,68,67,61,55,6,10,14,15,6,60,41,83,63,64,37,57,62,56,72,67,34,72,34,68,35,72,62
Matthew,Jones,41,20,36,48,25,18,11,15,13,17,69,65,69,68,70,20,21,56,25,20,19,25,19,62,29,19,16,45,20,39,63,45,12
Danny,Bakker,49,64,69,65,68,50,56,62,39,62,8,6,10,7,14,63,68,72,69,61,64,47,56,67,73,60,67,61,68,74,62,64,41
Jaroslav,Navr·til,88,31,85,76,71,60,57,69,71,47,6,12,9,15,13,51,25,48,50,61,39,53,63,53,65,55,35,88,39,70,61,51,60
Claudio,PÈrez,34,86,31,31,36,31,67,31,26,66,14,12,14,10,10,70,65,30,36,28,64,76,26,64,43,73,67,34,73,70,91,32,27
Pawe≈Ç,Cibicki,80,57,87,65,65,51,67,63,69,59,8,8,7,12,6,57,21,59,50,67,25,56,73,68,64,63,30,76,32,78,56,68,64
Kevin,Harbottle,83,48,80,86,72,55,63,74,58,57,8,13,14,14,15,47,15,33,65,57,25,51,57,71,67,69,26,78,22,65,50,68,58
Yuji,Ono,76,59,78,82,70,57,60,72,55,58,15,9,9,11,13,62,35,73,62,66,18,61,65,65,67,61,20,74,21,65,51,65,62
Patrick,Banggaard,63,70,33,51,57,39,35,35,36,37,8,14,16,11,14,68,69,61,60,37,70,32,33,56,62,45,66,61,69,72,72,41,36
Eroll,Zejnullahu,70,68,71,77,68,58,71,68,51,59,13,12,12,14,6,52,66,64,67,64,64,49,62,65,71,69,63,72,67,68,56,68,53
R˙nar M·r,SigurjÛnsson,65,86,60,80,67,52,60,64,61,54,10,8,15,9,11,54,58,63,69,68,47,51,65,67,65,74,55,67,55,91,76,66,59
GonÁalo Filipe,Oliveira Silva,62,68,57,57,41,37,36,40,28,36,10,14,10,8,13,67,67,79,44,29,68,48,30,63,47,48,68,64,74,64,71,34,31
Kellyn,Acosta,82,68,73,72,70,59,56,64,50,31,12,7,12,8,7,62,66,80,64,54,66,45,62,67,67,69,62,80,66,75,68,62,35
Flavien,Tait,76,35,57,72,67,63,41,66,57,40,12,15,14,8,9,41,25,42,66,59,28,53,65,69,70,62,31,73,33,43,46,71,52
Pawe≈Ç,Dawidowicz,67,78,67,65,62,44,46,60,36,42,7,11,8,11,13,66,72,64,67,45,61,44,46,66,69,74,57,66,66,74,74,66,38
Jonathan,Osorio,69,59,81,76,69,60,62,74,61,65,8,11,7,15,13,48,53,62,63,65,52,53,66,67,72,67,49,66,54,68,53,69,50
Isaiah,Brown,75,42,78,70,74,62,57,72,63,43,9,7,14,7,14,59,40,80,66,43,35,56,61,60,69,64,39,78,35,62,65,67,56
Gumundur,√ûÛrarinsson,65,57,56,75,68,53,47,70,66,59,16,13,10,10,7,36,62,63,72,60,46,63,49,62,73,69,52,63,61,75,72,66,36
Samuel,Gustafson,69,45,77,58,71,62,71,67,57,69,16,15,8,12,11,39,51,29,67,67,47,48,59,63,69,70,44,62,58,64,65,71,47
Diego,Vallejos,78,55,85,73,56,58,53,64,68,26,7,9,14,12,12,66,60,90,48,70,19,55,68,53,56,71,18,83,13,82,85,47,51
Ruben,Loftus-Cheek,69,52,58,71,70,36,31,68,61,31,11,7,12,15,13,57,62,60,65,47,64,45,68,55,75,51,61,70,67,76,71,67,31
Tiago David,Janeiro Caeiro,46,85,49,44,60,34,41,56,72,31,8,15,13,14,11,77,20,68,38,53,23,58,71,71,53,81,20,34,22,34,84,47,61
Alberto,Cerri,55,38,56,55,72,26,62,65,70,26,6,13,8,10,14,72,13,70,33,56,11,60,65,53,60,73,11,65,17,70,90,52,65
Diego,Silva,47,71,54,50,42,26,20,27,21,22,13,11,12,12,9,66,78,77,45,18,65,38,35,66,47,30,65,53,66,67,76,41,23
Pylyp,Budkivskyi,62,41,59,44,68,32,63,61,70,31,15,16,13,14,13,73,22,62,45,59,24,63,69,59,59,74,17,68,26,73,70,43,65
Davide,Biraschi,66,60,54,64,65,34,37,49,31,38,15,9,16,7,12,58,67,68,58,28,69,32,34,68,65,50,68,63,72,46,74,42,30
Diego,Peralta,38,78,30,36,51,39,44,44,44,52,16,10,15,8,11,75,63,53,48,45,68,57,42,71,52,68,59,49,66,47,84,41,63
Luis Carlos,Murillo,82,79,75,76,62,64,66,68,58,59,9,11,11,6,15,62,61,72,57,65,74,40,61,63,62,75,69,72,70,72,89,55,46
Juan Daniel,Roa,76,74,71,77,69,64,37,68,30,30,12,11,9,12,10,56,65,84,64,65,63,34,70,65,63,55,65,74,66,92,70,67,54
Jorge,Arias,68,70,66,61,58,57,39,54,27,46,10,12,11,14,10,60,62,59,67,53,70,55,46,70,60,56,67,71,70,71,74,48,26
Rafael,Caroca,78,67,63,71,65,60,53,63,51,31,9,8,9,16,8,59,67,59,64,56,68,57,53,62,66,66,61,77,67,80,73,59,30
Michael,Rangel,62,54,70,50,60,45,60,58,70,62,8,8,8,13,15,75,32,75,43,66,24,55,66,61,53,70,23,66,25,74,80,53,74
Yonni,Hinestroza,69,62,84,79,62,64,58,60,34,35,11,16,14,7,11,43,72,76,59,61,67,34,56,75,57,69,65,72,70,75,53,47,27
FÈlix,Noguera,70,74,68,64,64,65,76,62,39,75,10,8,7,9,15,60,54,61,61,65,65,66,69,69,68,73,71,76,67,79,70,67,55
Igor,Lichnovsky,72,69,67,72,57,38,26,49,25,27,10,9,12,15,15,69,62,81,48,23,63,31,40,60,56,61,74,70,72,60,73,34,26
Juan Ignacio,Duma,91,30,84,63,67,61,68,73,63,51,7,16,16,12,9,59,13,90,51,69,12,68,68,61,60,68,16,80,14,64,61,55,65
Paulo,DÌaz,75,54,59,55,65,62,36,56,33,41,13,9,15,15,15,66,65,72,70,41,72,47,42,65,67,47,70,75,69,69,69,49,25
Nelson,Barahona,77,55,57,72,72,63,58,69,62,68,14,11,13,7,15,29,23,71,65,65,40,45,64,57,67,67,46,79,37,72,63,70,49
Steven,Mendoza,89,32,84,86,69,63,66,71,66,67,15,15,10,11,7,53,32,72,52,69,22,49,66,61,59,77,24,91,31,76,61,58,52
Alejandro,Bernal,51,77,58,53,65,53,54,58,26,57,11,13,13,14,12,55,55,52,66,54,72,46,59,66,71,59,57,64,61,91,83,62,27
Jhon Freddy,Pajoy,79,28,79,76,68,62,70,72,57,69,15,12,10,9,8,45,33,69,64,68,19,62,66,55,59,69,22,86,27,68,61,62,51
Augusto,Barrios,73,53,70,65,67,56,38,64,58,36,10,12,10,11,8,70,61,73,66,60,70,44,65,63,67,66,66,75,68,79,71,64,34
Juan,RamÌrez,73,69,73,77,75,64,65,76,57,53,12,13,9,6,10,48,35,44,59,52,60,66,56,57,70,65,56,76,61,63,54,64,48
Gonzalo,Villagra,53,75,55,78,70,62,52,58,46,61,14,14,16,10,13,54,58,51,71,58,65,58,53,63,74,61,43,51,67,69,67,73,45
Diego,S·nchez,51,21,50,62,22,14,16,22,24,24,68,69,67,60,68,18,21,59,31,13,12,22,12,69,43,35,18,43,24,44,56,45,20
Claudio,MuÒoz,33,59,31,54,39,21,43,42,31,46,8,11,12,11,13,67,73,77,33,31,70,29,32,70,45,35,66,33,71,72,76,34,29
Felipe,Reynero,75,25,75,63,64,71,59,73,62,59,8,12,10,11,10,34,19,44,64,47,21,53,62,59,58,51,22,77,27,74,69,61,50
Braian,RodrÌguez,56,71,59,40,65,36,63,55,67,60,15,10,9,7,13,77,25,54,36,65,20,72,66,59,37,80,19,61,31,45,92,44,74
JosÈ Luis,MuÒoz,77,63,78,69,70,61,55,75,68,50,13,16,10,8,14,55,47,74,51,64,35,64,69,62,58,63,28,78,42,68,72,58,44
Sebasti·n,Varas,69,64,73,43,65,23,46,59,68,56,6,9,15,7,13,71,15,85,42,59,18,68,72,61,57,74,22,64,20,86,83,64,43
Jakub,Czerwi≈Ñski,55,81,60,61,41,30,33,26,23,24,7,7,9,14,13,64,71,74,31,22,67,33,35,65,41,58,73,64,64,73,78,30,44
√Ålvaro,Ramos,91,42,91,84,71,52,40,67,70,51,15,15,8,14,12,56,38,60,46,56,35,61,68,67,60,62,21,90,33,64,71,56,52
Humberto,Osorio,59,31,71,68,66,40,54,65,70,53,15,14,13,6,12,68,37,64,50,63,21,68,72,73,66,64,29,59,32,51,64,66,60
Francisco,AlarcÛn,48,75,41,42,32,30,26,38,52,12,8,9,7,12,14,72,65,80,51,21,65,38,60,64,57,61,63,55,67,64,82,33,30
MatÌas,Ib·Òez,47,21,36,43,14,19,16,11,10,17,69,66,64,67,70,12,28,52,33,20,17,24,17,64,25,23,20,49,12,40,71,32,24
Jessy,Pi,66,67,75,70,67,51,54,66,39,55,6,13,13,12,11,58,68,53,69,55,59,57,54,70,75,60,59,68,64,75,58,63,48
Lorenzo,Faravelli,74,71,76,74,72,62,53,71,59,65,11,14,10,9,14,43,76,67,63,74,46,57,60,62,64,54,62,76,78,72,57,59,52
SÌlvio JosÈ,Cardoso Reis J˙nior,82,71,81,77,70,60,50,72,60,46,16,15,7,13,12,54,30,65,52,54,31,52,67,66,62,62,33,81,35,72,70,58,65
Nelson,Ib·Òez,46,32,38,55,16,19,12,20,14,13,69,64,76,69,69,13,18,51,24,16,19,23,14,56,23,21,12,44,14,37,65,27,18
YulÌan,MejÌa,75,41,72,56,68,62,76,68,59,75,14,8,14,15,15,60,30,64,60,75,32,55,62,66,68,80,31,73,37,83,72,67,36
Erik,Godoy,65,79,48,55,56,69,33,45,30,28,11,11,7,13,8,66,62,74,51,26,66,40,26,64,61,40,67,68,67,75,77,30,32
Eugenio,Isnaldo,77,48,70,76,71,64,63,67,65,45,10,15,9,9,7,42,27,58,59,60,27,61,62,61,73,70,36,76,31,73,62,62,57
Alexis,Niz,66,64,57,61,50,62,28,34,39,27,7,11,14,14,13,72,73,91,50,46,73,41,30,71,51,56,71,69,73,65,68,29,30
Matteo,Fedele,65,61,61,58,68,64,59,62,55,61,15,13,11,11,12,52,62,62,69,57,54,53,62,62,72,65,55,68,61,70,70,71,48
Srƒëan,Mijailovi?,68,73,76,74,68,62,56,59,28,59,13,15,10,10,12,46,68,70,64,63,62,54,58,59,66,72,67,66,69,82,61,60,31
Gustav,Engvall,80,77,64,66,66,45,52,62,66,48,14,11,6,8,13,58,22,68,45,59,14,58,67,68,61,72,21,77,36,75,77,57,57
Sonny,Stevens,38,29,42,40,27,15,18,12,14,18,68,68,61,63,67,18,11,55,18,16,18,26,8,71,27,21,14,36,14,30,57,39,13
Micha≈Ç,Mas≈Çowski,72,57,69,74,69,64,63,67,62,62,15,15,14,9,15,64,32,70,67,64,41,58,61,59,69,68,45,60,33,65,65,72,53
Jakub,WÛjcicki,84,31,75,68,63,67,59,59,58,38,7,15,8,11,8,58,56,75,62,59,64,41,59,62,63,56,67,85,63,81,72,62,60
Lucas,Bijker,73,76,65,77,63,65,41,65,35,33,7,9,8,8,10,53,70,80,63,28,68,52,53,65,56,32,67,76,68,74,73,54,33
Rasmus,Festersen,79,48,62,66,66,59,62,69,69,62,14,6,12,13,11,61,51,72,45,66,44,68,67,61,63,66,48,82,39,83,64,64,58
Boli,Bolingoli,87,72,78,68,64,65,45,68,61,32,7,8,16,13,14,58,65,85,52,56,62,70,63,68,66,66,63,85,67,87,72,60,47
Diego,DÌaz,55,78,52,60,45,25,23,48,21,21,8,12,10,15,9,69,69,73,38,21,72,30,21,65,47,38,66,58,71,70,64,31,25
HÈctor,BerrÌos,64,28,74,68,60,71,37,63,54,61,14,13,14,16,11,64,71,34,57,34,66,56,72,63,61,56,68,60,66,86,75,42,42
Michael,Lepe,58,73,54,60,63,58,30,55,30,35,15,10,15,11,12,57,74,72,65,36,64,39,61,66,66,49,60,55,63,76,71,58,37
Jorge,Broun,41,18,30,44,16,14,14,15,17,12,61,65,69,78,69,16,17,68,18,18,20,23,18,58,24,22,19,45,14,30,79,38,17
Pedro,MuÒoz,88,57,87,70,69,64,50,71,57,41,14,9,11,7,11,46,22,56,49,62,14,54,56,66,59,57,17,87,15,85,65,61,49
Dankler Luis,de Jesus Pereira,43,66,30,53,51,34,34,37,31,30,7,11,11,11,14,70,59,70,59,29,66,41,31,54,64,56,68,39,72,48,82,30,31
Marvin,Stefaniak,90,41,81,76,65,69,72,69,57,63,13,11,15,7,10,37,27,69,61,59,24,49,63,61,70,68,19,83,25,68,57,68,58
Aleksandar,Miljkovi?,68,67,64,62,62,64,46,62,39,36,8,15,10,7,12,64,66,73,56,48,73,40,51,63,58,61,71,69,71,72,73,50,36
Seko,Fofana,69,70,65,61,67,55,54,70,58,42,9,8,9,11,10,56,64,59,68,62,55,56,56,63,75,71,57,74,65,72,76,64,39
Marco,Sangalli Fuentes,77,42,76,72,71,58,61,78,67,40,15,7,9,7,12,41,48,58,54,52,36,72,69,64,57,56,38,81,47,61,53,61,55
Mohamed,Gouaida,79,39,79,75,70,65,53,73,52,41,9,12,10,16,16,40,24,67,53,46,23,48,63,60,67,51,36,76,34,70,59,61,45
Mohamed,Fatau,66,71,63,66,64,36,34,51,37,35,9,11,12,8,9,53,68,81,62,44,61,38,36,57,68,70,69,65,72,77,75,61,44
Luciano,V·zquez,53,51,67,55,65,34,56,63,75,34,12,11,13,10,11,71,20,74,50,61,14,67,69,63,65,66,20,64,15,67,81,58,46
Dzon,Delarge,83,35,80,77,74,57,45,75,53,32,11,9,12,11,10,62,20,58,68,56,17,60,56,66,66,76,12,85,17,66,53,53,53
Jaime,CÛrdoba,53,59,50,58,65,56,45,61,53,52,14,9,11,12,9,62,63,59,69,64,72,48,51,61,71,71,58,54,69,75,74,65,48
Vincent,Vermeij,62,31,62,61,64,41,33,60,71,23,9,9,9,13,11,80,23,81,44,35,22,63,67,66,58,69,23,67,19,75,83,57,45
VÌctor,GarcÌa,76,64,76,75,57,70,59,54,23,29,11,6,11,12,12,57,70,72,44,26,65,40,49,69,56,64,65,77,68,64,63,35,35
